"y","X1","X2","X3","X4","X5","X6"
"1",14.8135192649733,0.175942325284,0.175935934004832,0.739114919951308,-1.1346301818428,-1.5163733082107,-0.618827082103042
"2",-5.2051131412457,-0.572980127042103,-0.572989721913073,0.386608728066216,0.764557098985494,0.629141191579469,-1.10942195506102
"3",25.2761518113245,0.529564672227491,0.529572547754189,1.29639717227091,0.57071013812077,-1.67819403634361,-2.17033522782815
"4",-8.34746289654974,0.516188515829825,0.516189491506545,-0.803558357507768,-1.35169392873999,1.17978114865575,-0.031303067810319
"5",-32.9854926486281,0.00957846534384765,0.00957806928543912,-1.60262566858643,-2.02988546892015,1.11765453788961,-0.260398475046864
"6",10.5412534351477,-0.683232393906705,-0.68322493393794,0.933250970552304,0.59047865366269,-1.23773594145696,0.534430472141605
"7",43.1282564355105,0.611192945265022,0.61119055041277,1.80608925390866,-1.41306996358893,-1.2301645408311,-0.559439365973233
"8",-28.9271231219643,-2.27874397843196,-2.27874207455769,-0.0565036325646403,1.61034155096049,0.597790917869022,1.60837018511734
"9",4.31378127695952,-2.38282082498887,-2.38282359611251,1.88591131889724,1.84044254689097,0.298864408541726,0.556639750082132
"10",40.8360651462234,0.558669902671063,0.558666088255107,1.57838342842404,1.36829790968081,-0.110139371950242,0.185622477417712
"11",-3.1029040745431,-0.603628657479755,-0.603627936213232,0.502284624314142,-1.25557313458956,-0.807675019018805,-1.03940830591958
"12",-6.19287907853002,-0.901285104264722,-0.901287766440121,0.429914212555579,-1.38434708819005,0.114539172613828,-0.363382042037001
"13",-43.6304033494069,-0.851864448902656,-0.851858000556764,-1.26564552888479,-0.0195796792576955,-0.179520060349557,-1.37689058298087
"14",23.9908854133298,-1.24904617355752,-1.24904258277811,2.23623233054553,0.162585654762545,0.0548449048881487,-0.535472738709146
"15",20.0268156182156,0.831881290598363,0.831882791528998,0.331968377856512,-0.134708351469953,1.29913983525542,0.274834709674082
"16",14.3467660805828,0.789641579538609,0.789646214831373,-0.139282385567736,-0.0847986379498059,-0.434561207509286,1.31569555144305
"17",-28.282741868133,-0.860218997465776,-0.860219103959468,-0.734593825625815,-0.572961857183522,-0.80892301575371,-0.170495811093392
"18",-73.3507939223817,-1.56212265268709,-1.5621212015901,-2.77759276392393,1.66760643628207,-0.522351466372015,1.44695364696722
"19",-9.97995395933029,-0.674540506421652,-0.674536583153272,-0.322853958783463,-0.57670173483092,-0.28771573691542,1.64721350504056
"20",20.122637236278,2.44750488945989,2.44750295759437,-1.03558647376593,0.301856343087538,-0.643213250563503,1.0134914277516
"21",-20.5351900736984,-1.45751386162604,-1.45751831490217,0.0547526501967002,-0.389822327794674,0.342818721429651,0.0531912376296632
"22",34.1973693488069,-0.0448276225683371,-0.0448327182565705,1.54368491874942,-0.805946268792022,1.44810563598613,0.993177208271887
"23",13.2531475481634,0.0489721940918569,0.0489674483097603,0.964446254365306,-0.650873892773728,1.35370666475091,-1.65779075074551
"24",-23.9753161133771,0.804735534436991,0.804734306137863,-1.83230284878881,-1.82620269735605,0.474778891822527,0.141984700266777
"25",28.4579846870084,1.89372533452247,1.89373193895192,0.132961342686625,-0.0998313939175012,-0.248924901665984,-0.673173878521522
"26",-44.669454663637,-1.21358661406799,-1.2135841208106,-1.03340203846113,0.129403465792139,-1.44368394451887,-1.44189555080687
"27",-46.7681449256839,-1.01540919753354,-1.01540735392851,-1.72828721339192,0.415468902905128,-0.983675924123009,0.832124291210071
"28",-32.2530855501222,-0.67295248526289,-0.672960246973819,-1.15987103180553,1.3115125574602,-1.19330120287374,0.256604961839733
"29",-55.7752507972887,-1.66159590590248,-1.66159506203537,-1.39344360096616,-1.65570825100467,-0.0604879128575672,-0.686570117588295
"30",-6.43181296483194,0.916604503193475,0.916605265913046,-1.00193144531418,-0.555518890306087,1.95002254513861,-0.0153566103314507
"31",9.89656496944442,-0.904290208695012,-0.904290878399833,1.34839194301861,-1.63979745668635,-1.39988212605629,-0.855341645871241
"32",-52.2774678750477,-0.625681535063473,-0.625681813643814,-1.77583638741353,0.288930606422243,-1.18108188326131,-1.87218164440667
"33",-1.67688123618025,-0.807947188341874,-0.807945807922858,0.370374694188887,2.29175453252274,-0.242625812209769,0.741059033460329
"34",-3.56383288618801,-0.206787746737639,-0.206787215982893,0.0419605863244238,0.872090099529049,-0.372181381833533,-0.346149730900087
"35",18.220030717272,1.76550300288663,1.76550535064016,-0.132750488298142,-0.370114642377036,-0.560563330944452,-1.39313275247231
"36",14.6455976802602,1.20204108983264,1.20204359585056,-0.0139420252131676,1.29852927826183,-1.00399608797403,-0.781370237564241
"37",14.0225687257782,1.25590705969348,1.25591414647712,-0.366039300431897,-0.15519373562607,0.883912871401993,0.616985171337719
"38",-13.7578382434846,-0.696081498839761,-0.696090114165358,-0.105173946166973,0.318035556532309,0.193539953347855,-0.27560768656225
"39",52.3551028615337,0.843786342435551,0.843779642509449,1.66024437713918,-0.0709682295197474,-1.52390517629544,1.60031563243592
"40",41.4737898505205,0.733080621850958,0.733083940551025,1.55507762193835,0.183467326903339,-0.295123017433639,-0.149851471425947
